"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,50,"10462","6 months - 17 years",2637,3938.34,"2024 - 25","Q2","Flu",
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,44,"10463","6 months - 17 years",2050,3331.94,"2024 - 25","Q2","Flu",
"City Island",10464,99,"10464","6 months - 17 years",266,150.56,"2024 - 25","Q2","Flu",
"Country Club/Throgs Neck",10465,30,"10465","6 months - 17 years",1068,2109.58,"2024 - 25","Q2","Flu",
"Edenwald/Wakefield",10466,33,"10466","6 months - 17 years",1734,3503.55,"2024 - 25","Q2","Flu",
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,44,"10467","6 months - 17 years",3365,5439.44,"2024 - 25","Q2","Flu",
"Fordham/Kingsbridge/University Heights",10468,38,"10468","6 months - 17 years",2293,4629.02,"2024 - 25","Q2","Flu",
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,35,"10469","6 months - 17 years",1861,3333.06,"2024 - 25","Q2","Flu",
"Wakefield/Woodlawn",10470,48,"10470","6 months - 17 years",538,750.65,"2024 - 25","Q2","Flu",
"Fieldston/North Riverdale/Riverdale",10471,47,"10471","6 months - 17 years",658,1061.09,"2024 - 25","Q2","Flu",
"Soundview",10472,55,"10472","6 months - 17 years",2862,3502.31,"2024 - 25","Q2","Flu",
"Castle Hill/Clason Point/Soundview",10473,34,"10473","6 months - 17 years",1393,2647.05,"2024 - 25","Q2","Flu",
"Hunts Point",10474,47,"10474","6 months - 17 years",435,671.78,"2024 - 25","Q2","Flu",
"Co-op City/Edenwald",10475,31,"10475","6 months - 17 years",616,1362.48,"2024 - 25","Q2","Flu",
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","6 months - 17 years",830,694.06,"2024 - 25","Q2","Flu",
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","6 months - 17 years",2601,1393.17,"2024 - 25","Q2","Flu",
"Astoria (North)",11102,52,"11102","6 months - 17 years",904,977.64,"2024 - 25","Q2","Flu",
"Astoria (North)/Astoria (South)",11103,39,"11103","6 months - 17 years",773,1190.27,"2024 - 25","Q2","Flu",
"Sunnyside",11104,51,"11104","6 months - 17 years",659,1052.02,"2024 - 25","Q2","Flu",
"Ditmars Steinway",11105,42,"11105","6 months - 17 years",958,1369.01,"2024 - 25","Q2","Flu",
"Astoria (South)",11106,44,"11106","6 months - 17 years",936,1415.08,"2024 - 25","Q2","Flu",
"Long Island City",11109,99,"11109","6 months - 17 years",390,266.15,"2024 - 25","Q2","Flu",
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,76,"11201","6 months - 17 years",3130,3199.64,"2024 - 25","Q2","Flu",
"East Flatbush (North)/East Flatbush (South)",11203,36,"11203","6 months - 17 years",1775,2972.25,"2024 - 25","Q2","Flu",
"Bensonhurst/Mapleton",11204,39,"11204","6 months - 17 years",3114,4927.6,"2024 - 25","Q2","Flu",
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,26,"11205","6 months - 17 years",1578,4272.07,"2024 - 25","Q2","Flu",
"Williamsburg (South)",11206,19,"11206","6 months - 17 years",2155,6189.65,"2024 - 25","Q2","Flu",
"Cypress Hills/East New York",11207,34,"11207","6 months - 17 years",2613,5040.05,"2024 - 25","Q2","Flu",
"Cypress Hills/East New York",11208,37,"11208","6 months - 17 years",3184,5640.38,"2024 - 25","Q2","Flu",
"Bay Ridge/Fort Hamilton",11209,37,"11209","6 months - 17 years",1763,3245.28,"2024 - 25","Q2","Flu",
"Flatlands/Midwood",11210,31,"11210","6 months - 17 years",1810,3270.37,"2024 - 25","Q2","Flu",
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,20,"11211, 11249","6 months - 17 years",3352,8109.85,"2024 - 25","Q2","Flu",
"Ocean Hill-Brownsville",11212,36,"11212","6 months - 17 years",2424,4325.58,"2024 - 25","Q2","Flu",
"Crown Heights (East)",11213,21,"11213","6 months - 17 years",1638,4016.67,"2024 - 25","Q2","Flu",
"Bath Beach/Bensonhurst/Gravesend",11214,54,"11214","6 months - 17 years",2991,4139.16,"2024 - 25","Q2","Flu",
"Gowanus/Park Slope/Windsor Terrace",11215,70,"11215","6 months - 17 years",3112,3757.08,"2024 - 25","Q2","Flu",
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,31,"11216","6 months - 17 years",1166,2369.42,"2024 - 25","Q2","Flu",
"Boerum Hill/Park Slope",11217,59,"11217, 11243","6 months - 17 years",1551,1938.71,"2024 - 25","Q2","Flu",
"Kensington/Windsor Terrace",11218,41,"11218","6 months - 17 years",2842,4620.81,"2024 - 25","Q2","Flu",
"Borough Park",11219,35,"11219","6 months - 17 years",5206,8899.36,"2024 - 25","Q2","Flu",
"Sunset Park",11220,80,"11220","6 months - 17 years",3699,5027.79,"2024 - 25","Q2","Flu",
"Bedford-Stuyvesant (East)/Bushwick",11221,30,"11221","6 months - 17 years",2016,3948.94,"2024 - 25","Q2","Flu",
"Greenpoint",11222,59,"11222","6 months - 17 years",1372,1092.87,"2024 - 25","Q2","Flu",
"Gravesend/Homecrest",11223,44,"11223","6 months - 17 years",2884,4072.49,"2024 - 25","Q2","Flu",
"Brighton Beach/Coney Island/Seagate",11224,34,"11224","6 months - 17 years",1062,1725.53,"2024 - 25","Q2","Flu",
"Crown Heights (West)/Prospect Lefferts Gardens",11225,29,"11225","6 months - 17 years",1514,2973.75,"2024 - 25","Q2","Flu",
"Flatbush/Prospect Lefferts Gardens",11226,40,"11226","6 months - 17 years",2652,4657.2,"2024 - 25","Q2","Flu",
"Bath Beach/Dyker Heights",11228,54,"11228","6 months - 17 years",1241,1848.96,"2024 - 25","Q2","Flu",
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,36,"11229","6 months - 17 years",2341,3643.57,"2024 - 25","Q2","Flu",
"Midwood",11230,33,"11230","6 months - 17 years",3404,5599.74,"2024 - 25","Q2","Flu",
"Carroll Gardens/Cobble Hill/Red Hook",11231,62,"11231","6 months - 17 years",1511,2108.53,"2024 - 25","Q2","Flu",
"Sunset Park",11232,59,"11232","6 months - 17 years",876,1440.51,"2024 - 25","Q2","Flu",
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,25,"11233","6 months - 17 years",1620,4386.74,"2024 - 25","Q2","Flu",
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,32,"11234","6 months - 17 years",2128,3977.59,"2024 - 25","Q2","Flu",
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,41,"11235","6 months - 17 years",2254,3186.8,"2024 - 25","Q2","Flu",
"Canarsie",11236,29,"11236","6 months - 17 years",1895,4074.72,"2024 - 25","Q2","Flu",
"Bushwick/East Williamsburg",11237,45,"11237","6 months - 17 years",1206,2228.13,"2024 - 25","Q2","Flu",
"Clinton Hill/Prospect Heights",11238,62,"11238","6 months - 17 years",2089,2552.07,"2024 - 25","Q2","Flu",
"East New York",11239,36,"11239","6 months - 17 years",352,566.88,"2024 - 25","Q2","Flu",
"Flushing/Murray Hill",11354,77,"11354","6 months - 17 years",1510,1691.28,"2024 - 25","Q2","Flu",
"Flushing/Murray Hill/Queensboro Hill",11355,90,"11355","6 months - 17 years",2550,2667.46,"2024 - 25","Q2","Flu",
"College Point",11356,57,"11356","6 months - 17 years",939,1384.41,"2024 - 25","Q2","Flu",
"Whitestone",11357,45,"11357","6 months - 17 years",1002,1649,"2024 - 25","Q2","Flu",
"Auburndale/Murray Hill",11358,62,"11358","6 months - 17 years",1097,1410.37,"2024 - 25","Q2","Flu",
"Bayside (North)",11360,48,"11360","6 months - 17 years",431,664.09,"2024 - 25","Q2","Flu",
"Bayside (North)/Bayside (South)",11361,50,"11361","6 months - 17 years",799,1093.47,"2024 - 25","Q2","Flu",
"Douglaston-Little Neck",11362,44,"11362","6 months - 17 years",419,633.51,"2024 - 25","Q2","Flu",
"Douglaston-Little Neck",11363,44,"11363","6 months - 17 years",169,235.74,"2024 - 25","Q2","Flu",
"Bayside (South)/Oakland Gardens",11364,48,"11364","6 months - 17 years",874,1299.21,"2024 - 25","Q2","Flu",
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,49,"11365","6 months - 17 years",1147,1909.07,"2024 - 25","Q2","Flu",
"Fresh Meadows/Hillcrest",11366,46,"11366","6 months - 17 years",375,509.93,"2024 - 25","Q2","Flu",
"Kew Gardens Hills/Pomonok",11367,44,"11367","6 months - 17 years",1639,2574.48,"2024 - 25","Q2","Flu",
"Corona/North Corona",11368,65,"11368","6 months - 17 years",4901,7033.29,"2024 - 25","Q2","Flu",
"Airport/East Elmhurst",11369,70,"11369","6 months - 17 years",1424,1587.02,"2024 - 25","Q2","Flu",
"Jackson Heights/Rikers Island",11370,57,"11370","6 months - 17 years",803,999.63,"2024 - 25","Q2","Flu",
"Jackson Heights",11372,61,"11372","6 months - 17 years",2036,2955.14,"2024 - 25","Q2","Flu",
"Elmhurst",11373,65,"11373","6 months - 17 years",3364,4519.02,"2024 - 25","Q2","Flu",
"Rego Park",11374,52,"11374","6 months - 17 years",1440,1779.95,"2024 - 25","Q2","Flu",
"Forest Hills",11375,53,"11375","6 months - 17 years",2331,3195.48,"2024 - 25","Q2","Flu",
"Woodside",11377,55,"11377","6 months - 17 years",2585,3570.09,"2024 - 25","Q2","Flu",
"Maspeth",11378,35,"11378","6 months - 17 years",939,1999.36,"2024 - 25","Q2","Flu",
"Middle Village",11379,35,"11379","6 months - 17 years",885,1584.18,"2024 - 25","Q2","Flu",
"Glendale/Ridgewood",11385,30,"11385","6 months - 17 years",2536,5391.82,"2024 - 25","Q2","Flu",
"Cambria Heights",11411,29,"11411","6 months - 17 years",342,752.36,"2024 - 25","Q2","Flu",
"St. Albans",11412,32,"11412","6 months - 17 years",891,1671.49,"2024 - 25","Q2","Flu",
"Laurelton/Rosedale",11413,27,"11413","6 months - 17 years",786,1857.55,"2024 - 25","Q2","Flu",
"Hamilton Beach/Howard Beach/Lindenwood",11414,26,"11414","6 months - 17 years",487,1199.94,"2024 - 25","Q2","Flu",
"Kew Gardens",11415,35,"11415","6 months - 17 years",526,887.28,"2024 - 25","Q2","Flu",
"Ozone Park",11416,46,"11416","6 months - 17 years",986,1366.73,"2024 - 25","Q2","Flu",
"Ozone Park",11417,39,"11417","6 months - 17 years",939,1447.73,"2024 - 25","Q2","Flu",
"Richmond Hill",11418,42,"11418","6 months - 17 years",1037,1897.27,"2024 - 25","Q2","Flu",
"Richmond Hill/South Ozone Park",11419,38,"11419","6 months - 17 years",1124,2087.81,"2024 - 25","Q2","Flu",
"South Ozone Park",11420,33,"11420","6 months - 17 years",1076,2187.42,"2024 - 25","Q2","Flu",
"Woodhaven",11421,42,"11421","6 months - 17 years",1175,1935.97,"2024 - 25","Q2","Flu",
"Rosedale",11422,25,"11422","6 months - 17 years",585,1350.85,"2024 - 25","Q2","Flu",
"Hollis/Holliswood",11423,54,"11423","6 months - 17 years",905,1091.4,"2024 - 25","Q2","Flu",
"Bellerose",11426,38,"11426","6 months - 17 years",454,799.23,"2024 - 25","Q2","Flu",
"Bellerose/Hollis Hills/Holliswood",11427,37,"11427","6 months - 17 years",483,1009.62,"2024 - 25","Q2","Flu",
"Queens Village",11428,42,"11428","6 months - 17 years",493,818.63,"2024 - 25","Q2","Flu",
"Queens Village",11429,66,"11001, 11429","6 months - 17 years",985,1161.98,"2024 - 25","Q2","Flu",
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,65,"11432","6 months - 17 years",2332,2820.94,"2024 - 25","Q2","Flu",
"Jamaica",11433,48,"11433","6 months - 17 years",1347,1917.5,"2024 - 25","Q2","Flu",
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,35,"11434","6 months - 17 years",1682,3101.61,"2024 - 25","Q2","Flu",
"Briarwood/Jamaica",11435,61,"11435","6 months - 17 years",2426,2893.22,"2024 - 25","Q2","Flu",
"South Jamaica/South Ozone Park",11436,42,"11436","6 months - 17 years",663,1049.38,"2024 - 25","Q2","Flu",
"Edgemere/Far Rockaway",11691,38,"11691","6 months - 17 years",2420,4750.38,"2024 - 25","Q2","Flu",
"Arverne/Edgemere",11692,25,"11692","6 months - 17 years",498,1464.83,"2024 - 25","Q2","Flu",
"Arverne/Broad Channel",11693,20,"11693","6 months - 17 years",194,636.85,"2024 - 25","Q2","Flu",
"Belle Harbor-Neponsit/Rockaway Park",11694,20,"11694","6 months - 17 years",327,889.54,"2024 - 25","Q2","Flu",
"Breezy Point",11697,38,"11697","6 months - 17 years",110,142.87,"2024 - 25","Q2","Flu",
"Chelsea/NoMad/West Chelsea",10001,98,"10001, 10118","6 months - 17 years",830,853.21,"2024 - 25","Q2","Flu",
"Chinatown/Lower East Side",10002,45,"10002","6 months - 17 years",2077,5183.18,"2024 - 25","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,57,"10003","6 months - 17 years",706,1425.87,"2024 - 25","Q2","Flu",
"Financial District",10004,96,"10004","6 months - 17 years",147,158.49,"2024 - 25","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 17 years",277,207.09,"2024 - 25","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 17 years",187,74.72,"2024 - 25","Q2","Flu",
"TriBeCa",10007,91,"10007","6 months - 17 years",431,506.42,"2024 - 25","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,40,"10009","6 months - 17 years",1000,2871.01,"2024 - 25","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,78,"10010","6 months - 17 years",758,1074.31,"2024 - 25","Q2","Flu",
"Chelsea",10011,55,"10011","6 months - 17 years",999,1890.24,"2024 - 25","Q2","Flu",
"Greenwich Village/SoHo",10012,55,"10012","6 months - 17 years",384,844.39,"2024 - 25","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,71,"10013","6 months - 17 years",1196,1861.18,"2024 - 25","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,57,"10014","6 months - 17 years",492,1096.69,"2024 - 25","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,71,"10016","6 months - 17 years",1018,1607.39,"2024 - 25","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 17 years",1590,413.08,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,89,"10018","6 months - 17 years",149,203.59,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,87,"10019, 10020","6 months - 17 years",980,1184.45,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10021,74,"10021","6 months - 17 years",1386,2305.47,"2024 - 25","Q2","Flu",
"East Midtown",10022,74,"10022","6 months - 17 years",724,1199.86,"2024 - 25","Q2","Flu",
"Lincoln Square",10023,67,"10023","6 months - 17 years",2032,3359.34,"2024 - 25","Q2","Flu",
"Upper West Side",10024,60,"10024","6 months - 17 years",2318,4269.82,"2024 - 25","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,48,"10025","6 months - 17 years",2397,5787.98,"2024 - 25","Q2","Flu",
"Central Harlem (South)",10026,38,"10026","6 months - 17 years",987,3050.29,"2024 - 25","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,39,"10027","6 months - 17 years",1456,4602.5,"2024 - 25","Q2","Flu",
"Upper East Side/Yorkville",10028,57,"10028","6 months - 17 years",1462,3139.21,"2024 - 25","Q2","Flu",
"East Harlem",10029,48,"10029","6 months - 17 years",2631,6350.85,"2024 - 25","Q2","Flu",
"Central Harlem (North)",10030,30,"10030","6 months - 17 years",690,2716.46,"2024 - 25","Q2","Flu",
"Hamilton Heights/West Harlem",10031,35,"10031","6 months - 17 years",1140,4174.91,"2024 - 25","Q2","Flu",
"Washington Heights (South)",10032,35,"10032","6 months - 17 years",1223,3910.13,"2024 - 25","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,39,"10033","6 months - 17 years",1375,3941.21,"2024 - 25","Q2","Flu",
"Inwood/Washington Heights (North)",10034,33,"10034","6 months - 17 years",829,3030.38,"2024 - 25","Q2","Flu",
"East Harlem",10035,36,"10035","6 months - 17 years",986,3147.85,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","6 months - 17 years",848,868.89,"2024 - 25","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,78,"10037","6 months - 17 years",970,1276.07,"2024 - 25","Q2","Flu",
"Chinatown/Financial District",10038,57,"10038","6 months - 17 years",515,1047.27,"2024 - 25","Q2","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,30,"10039","6 months - 17 years",737,2952.46,"2024 - 25","Q2","Flu",
"Washington Heights (North)",10040,38,"10040","6 months - 17 years",1037,3005.15,"2024 - 25","Q2","Flu",
"Roosevelt Island",10044,64,"10044","6 months - 17 years",429,703.96,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10065,85,"10065","6 months - 17 years",1105,1523.97,"2024 - 25","Q2","Flu",
"Lincoln Square",10069,99,"10069","6 months - 17 years",383,287.08,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10075,78,"10075, 10162","6 months - 17 years",1018,1580.84,"2024 - 25","Q2","Flu",
"Upper East Side/Yorkville",10128,65,"10128","6 months - 17 years",2153,3708.07,"2024 - 25","Q2","Flu",
"Battery Park City",10280,47,"10280","6 months - 17 years",283,624.81,"2024 - 25","Q2","Flu",
"Battery Park City",10282,70,"10282","6 months - 17 years",348,498.55,"2024 - 25","Q2","Flu",
"Silver Lake/St. George",10301,39,"10301","6 months - 17 years",1253,3624.82,"2024 - 25","Q2","Flu",
"Elm Park",10302,41,"10302","6 months - 17 years",755,2060.26,"2024 - 25","Q2","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,29,"10303","6 months - 17 years",867,3320.26,"2024 - 25","Q2","Flu",
"New Dorp/Todt Hill",10304,36,"10304","6 months - 17 years",1476,4503.58,"2024 - 25","Q2","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,34,"10305","6 months - 17 years",1084,3844.52,"2024 - 25","Q2","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,32,"10306","6 months - 17 years",1485,4973.56,"2024 - 25","Q2","Flu",
"Tottenville",10307,17,"10307","6 months - 17 years",210,1677.79,"2024 - 25","Q2","Flu",
"Great Kills",10308,29,"10308","6 months - 17 years",683,2681.62,"2024 - 25","Q2","Flu",
"Charleston/Prince's Bay/Woodrow",10309,21,"10309","6 months - 17 years",603,3546.05,"2024 - 25","Q2","Flu",
"Port Richmond/Randall Manor/West Brighton",10310,34,"10310","6 months - 17 years",906,2978.94,"2024 - 25","Q2","Flu",
"Annadale/Rossville",10312,27,"10312","6 months - 17 years",1419,5842.15,"2024 - 25","Q2","Flu",
"Bloomfield/Freshkills Park",10314,32,"10314","6 months - 17 years",2434,8639.72,"2024 - 25","Q2","Flu",
"Concourse/Melrose",10451,51,"10451","6 months - 17 years",2276,4874.18,"2024 - 25","Q2","Flu",
"Concourse/Highbridge",10452,43,"10452","6 months - 17 years",3535,8720.32,"2024 - 25","Q2","Flu",
"Morris Heights/Mount Hope/University Heights",10453,43,"10453","6 months - 17 years",3434,8813.74,"2024 - 25","Q2","Flu",
"Mott Haven/Port Morris",10454,42,"10454","6 months - 17 years",1735,4591.25,"2024 - 25","Q2","Flu",
"Mott Haven",10455,46,"10455","6 months - 17 years",2038,4899.29,"2024 - 25","Q2","Flu",
"Claremont/Morrisania",10456,43,"10456","6 months - 17 years",4007,10355.15,"2024 - 25","Q2","Flu",
